Fly_Genesymbol	gut_control_1	gut_control_2	gut_control_3	gut_CG6295 RNAi-1_1	gut_CG6295 RNAi-1_2	gut_CG6295 RNAi-1_3		Rat_Genesymbol	IEC-6 cells_control_1	IEC-6 cells_control_2	IEC-6 cells_control_3	IEC-6 cells_ Liph_sh1_1	IEC-6 cells_ Liph_sh1_2	IEC-6 cells_ Liph_sh1_3	IEC-6 cells_ Liph_sh2_1	IEC-6 cells_ Liph_sh2_2	IEC-6 cells_ Liph_sh2_3
Est-Q	98.77968892	103.6288345	102.0339969	105.3095211	91.45505176	90.92561573		Kctd13	4.41380634	3.737730546	4.127176049	5.914216918	4.984664707	6.488970033	4.027996796	4.646221121	4.144323834
Esyt2	4.73755023	3.455491049	2.825423536	3.761564295	8.033350555	6.844031547		Kctd14	5.540541123	5.857684895	3.656136831	5.731289561	4.545358466	9.409768591	5.279099403	5.293211771	5.698628572
Etf-QO	73.48392643	73.33704858	57.69366062	41.47460652	46.10753792	48.02569224		Kctd15	0.012455209	0	0.060923259	0.012986268	0.013020293	0.01190458	0.011505118	0	0
Etl1	8.79856324	7.841363044	7.592455728	12.34153491	10.47234021	11.39250626		Kctd17	8.03022484	8.214196513	7.344310346	3.920731415	6.068180956	7.982740234	6.259824034	6.233100256	5.983087899
Ets21C	4.169285815	6.815955214	15.98550136	10.81702114	13.13013379	5.320081231		Kctd18	3.662989004	3.766855103	3.369484571	4.567802993	3.825366143	4.194296302	3.666380338	3.166444671	3.449946468
Ets65A	0.018874102	0.005587746	0.005675717	0.005974309	0	0		Kctd19	0.216328538	0.275700067	0.156421703	0.127486053	0.088490822	0.143836474	0.12163375	0.121958908	0.20476542
Ets96B	1.349285858	1.506538524	1.591119089	0.805380688	0.660649806	1.137565829		Kctd2	11.15851797	8.566048533	6.477008052	9.260288203	5.975874602	10.32565606	11.1277505	13.95435045	10.86778088
Ets97D	4.13325909	3.478567635	3.653615877	5.507605174	4.261021151	5.481041906		Kctd20	10.77392352	11.34574482	11.25263933	13.47861162	12.32766681	13.95817736	7.843741922	7.309343445	7.665312787
Ets98B	1.099024363	0.991728214	1.356341596	1.168874674	1.286820743	1.354636354		Kctd21	0.900556712	0.867906205	0.792047905	1.277519424	0.968570527	1.307669164	1.887686255	1.708271297	1.844178903
Evi5	5.859914851	5.811453223	5.268744689	5.578604359	5.082096459	4.867904526		Kctd3	23.98725355	23.91617462	34.39685573	15.17279628	21.5688879	17.10734599	31.84526972	30.98549013	34.90357963
Exn	10.34430799	8.695227042	9.144133618	12.5959794	15.21428643	15.42880987		Kctd4	0.025947755	0.008178389	0.008461369	0.049599189	0.054249974	0.041334397	0.007989482	0.02803794	0.012280402
Exo70	7.863548186	6.911846619	5.173763703	7.145393465	9.482026606	9.186238332		Kctd5	18.99799582	17.41101864	15.41627953	29.5088753	20.8656485	24.76953654	20.33863011	19.25378965	17.9594671
Exo84	13.93888587	14.66983961	15.88339979	18.80069712	19.71913506	20.00009653		Kctd6	1.164166531	1.355173724	1.225011676	1.300503953	1.672074597	1.112700228	0.966923261	1.331941022	1.129719907
Ext2	3.252935878	3.052473457	2.15689034	2.892527839	3.204934969	3.407330606		Kctd7	2.302561906	1.984537438	2.252544741	1.083518652	2.23661851	2.181292781	2.277499679	1.849517563	2.12162371
FAM21	2.718450373	2.737140955	2.585980863	2.996784359	3.216276702	3.437576821		Kctd9	15.53769249	16.2108232	17.32093492	11.85972114	15.79119192	8.775092246	14.23279817	13.23892948	14.85433072
FASN1	42.99982994	38.51473729	47.41175963	33.64957741	28.98650644	41.84156114		Kdelr1	190.1887033	158.294214	149.9295096	140.2031353	139.4343796	153.8943468	233.6171214	254.2182832	214.306267
FASN2	0.868917938	0.208942415	0.759927076	0.154936715	0.09138613	0.376067043		Kdelr2	135.2968411	132.520275	128.9169948	112.6444032	142.7786309	135.0208771	143.8297678	149.2260513	145.6237203
FASN3	0.343369987	0.111573582	0.321102043	0.087481006	0.135762612	0.358427559		Kdelr3	97.1436831	87.0373859	75.46983582	52.62563813	74.1690073	69.16239474	115.7188828	123.9820445	107.1669531
FBXO11	7.887076019	6.507423291	6.733745636	9.351569007	8.496532386	9.150141441		Kdm1a	46.74554448	47.27750243	48.84306097	52.78415922	51.79576348	41.90249041	39.37759698	36.40257245	38.2326795
FDY	0	0	0	0.049091064	0	0.093157782		Kdm1b	6.923542847	8.593294804	8.350743223	10.88042793	8.616260922	11.59768432	4.892555699	3.876712701	5.284836047
FER	12.80794077	15.10298995	13.11264778	15.97579064	14.28641277	21.3662769		Kdm2a	22.4648183	26.3436187	24.90107053	31.29062969	27.07558115	28.26078035	22.12389734	19.28822756	23.92244458
FIG4	3.43815737	3.366055175	3.173368307	3.340314995	3.363541266	4.764291754		Kdm2b	4.4652736	4.757910469	5.054176339	5.929415343	5.293449439	4.802622497	3.876068295	3.525664351	4.099229638
FK506-bp1	31.51439415	25.95730609	30.58107636	63.27059609	44.03178792	57.86346119		Kdm3a	10.67801126	12.5082812	10.0803587	20.70126515	17.20696218	14.56264031	11.36723662	9.694402483	11.87074433
FK506-bp2	280.8474566	270.6405829	306.8091979	312.0332706	308.8250125	317.5308763		Kdm3b	11.86722411	13.68479293	12.556999	15.06627545	13.2337205	12.98243863	13.50741342	10.30281287	14.27832897
FKBP59	32.00026536	27.0176448	31.0163936	38.94799	44.15672525	41.77202		Kdm4a	18.65030481	20.37847296	16.32810994	23.95461047	16.72386232	23.35195797	11.4421863	10.7452133	12.61243776
FLASH	0.817235273	0.844179291	0.448769121	1.552100022	1.094396198	1.704779398		Kdm4b	4.504882761	5.339235906	4.103093085	5.753775672	4.124667603	5.144602229	5.241019819	5.665073829	5.75652062
FMRFa	0.021700147	0	0	0.02060655	0	0		Kdm4c	1.74957813	2.23155235	1.920162141	3.75798483	2.842666712	2.582327495	2.190799487	1.717828313	2.17859017
FMRFaR	0.036707101	0.039122173	0.019869045	0.069714431	0.115609271	0.026458754		Kdm4d	0	0.0244544	0.037950822	0.013482523	0	0.061797498	0.095558184	0.047906817	0.036719933
FRG1	8.264487947	8.436655548	8.136363073	5.340542342	8.005032657	7.477278959		Kdm4dl2	0	0.005881278	0	0	0	0.005944914	0	0	0
Faa	1.089588685	0.638701831	0.707735116	0.641500325	0.545029493	1.374421467		Kdm5a	6.856445497	9.050502012	7.362989502	14.25268414	11.88772749	10.81762545	6.58199681	4.727880027	7.103803206
Fad2	7.552709864	0.649839578	1.639529412	0.941336113	0.065590016	3.274936273		Kdm5b	19.22997126	22.53355889	16.11799362	26.50656173	18.29455857	18.84436736	26.4575886	23.38107979	27.09613009
Fadd	7.694932001	8.064045389	8.311103792	9.203455862	9.915089891	11.25146557		Kdm5c	21.65877263	27.48812214	26.5221198	28.6806467	23.33894515	26.03314934	19.45690506	16.01245691	21.65045582
Faf2	29.29226663	27.06154092	29.24537204	33.4165234	30.97414646	33.47383749		Kdm5d	3.053880556	3.859425904	3.659021952	5.021065647	4.320528307	4.350242562	2.56324783	2.304930987	2.709980253
Fak	7.891701397	7.141255296	6.149969889	7.530625088	7.815674719	8.570333597		Kdm6a	4.897722099	7.017728198	5.83155519	7.150288123	6.377454608	6.282663309	4.757272079	3.213152448	5.271337955
Fancd2	0.202525248	0.053962501	0.091353426	1.724458728	0.268899524	1.107028025		Kdm6b	5.866288684	7.066251335	6.439270733	11.10792819	8.950324485	9.630831282	6.214253743	5.506630975	7.3328461
Fancl	37.19407015	40.74746779	42.41866056	41.84635558	35.30424659	31.41070663		Kdm7a	1.082989272	1.840392437	1.78059126	4.779869618	2.94510512	3.187371957	2.219953578	1.496395345	2.707319898
Fancm	12.25659899	11.94005088	10.60758764	14.21081292	13.41899684	11.90006822		Kdm8	6.07735991	6.071564964	7.398651656	4.941176944	6.147733246	5.879095989	5.364274343	5.026104793	5.008755485
FarO	0.184212436	0.294498503	0.332372133	0.279886231	0.119448485	0.31535655		Kdr	0	0	0	0	0.005340639	0	0	0	0
Fas1	4.570854734	2.828771681	3.217414788	5.910086363	4.239988556	4.914565482		Kdsr	11.99408227	11.53573191	9.362225636	32.61677158	17.39098868	23.12438898	14.12092105	13.06791218	13.36599505
Fas2	8.803259155	10.66838002	12.28933906	12.04234836	11.8335186	10.96783063		Keap1	19.17723428	16.85144472	16.56279613	17.23732681	12.89249974	18.18446511	17.39915033	19.06994428	18.38547492
Fas3	11.0994679	9.94130402	10.1992149	13.87557579	17.1188487	13.92083989		Khdc3	0.075291737	0.160183962	0.128898384	0.13737848	0.196769176	0.431779116	0.104322661	0.104601542	0.053450452
Fatp	73.76872296	69.23837887	64.20898458	60.67001601	58.95502955	67.14721732		Khdc4	16.42473341	17.75587099	16.84454344	23.64398594	19.38775367	19.90863973	15.54822148	14.32100107	15.44041045
Fbl6	5.389777061	5.12891694	3.405156994	5.746002864	4.845388574	5.527365943		Khdrbs1	76.67213289	73.6354728	71.37565047	59.37366078	71.91168671	62.50860837	55.86096889	53.03949358	49.23920415
Fbp1	0.017873657	0.007937341	0	0	0	0.048312997		Khdrbs2	0	0.012545	0	0	0	0	0	0	0
Fbp2	1.297462728	0.845060803	1.066453435	0.848763466	0.908081762	1.298917867		Khdrbs3	0.231666882	0.151653456	0.052300274	0.520249865	0.502983929	0.698340976	0.098767016	0.082525871	0.084339964
Fbw5	4.350162561	3.538664794	2.9708614	4.697166177	4.870749995	4.774264994		Khk	5.008837167	5.057252653	2.283913786	4.536408081	2.773349909	10.14280281	3.175996442	3.852835741	2.832610275
Fbxl4	3.862738725	3.259671929	2.644931068	4.023703067	5.927246307	5.25428884		Khnyn	12.36519057	13.60074001	11.23821741	15.6316523	10.76298895	19.43902833	9.950885003	9.094356567	10.55686931
Fbxl7	0.078000278	0.034638398	0.052775588	0.083328062	0.090317067	0.1932672		Khsrp	27.87984981	29.14583128	29.59784384	25.10941607	22.81276941	28.30037695	22.20295802	22.48301303	23.47199697
Fcp1	3.320713865	3.110493626	2.430986141	3.756466031	3.639166497	4.430767546		Kiaa0408L	3.981791446	3.964583211	3.475486186	2.853284146	4.294817055	2.387005934	5.718535645	4.762982296	4.714527126
Fcp3C	1.221923361	0.828228193	0.899285785	0.580171751	0.714883498	0.898155171		Kidins220	12.5027347	16.30460293	15.38734714	22.0931757	19.09574282	18.2556399	23.99144051	18.09889468	26.50888484
Fdh	109.0877937	106.8642505	100.60677	105.3057291	100.9649962	107.5754645		Kif11	20.87988977	24.54656797	26.51686181	14.55547335	29.6264256	27.59881728	9.196682403	7.605776869	9.899989282
Fdx1	6.937077373	6.940674824	7.954750621	11.66697823	15.98755904	16.60490324		Kif13a	7.330036532	8.978976211	9.294035913	14.90254691	10.64249333	12.25833527	8.329278326	6.648078177	8.967180316
Fdx2	52.02880665	55.06951374	53.92951607	67.46579766	80.37034236	85.35109533		Kif13b	4.384544317	7.123325383	5.442399437	10.02165678	6.803771397	8.490268108	7.3322387	4.830907532	9.308268016
FeCH	25.1841411	25.0437211	27.09100573	52.50852472	82.47087091	71.72383637		Kif14	4.774700268	6.33971634	6.723259277	2.484766205	4.9650088	4.740066078	2.054091587	1.760360302	2.498027991
Fem-1	12.75708934	10.62220098	9.554964458	12.26765868	11.01875755	10.58170626		Kif15	8.10049662	8.821537347	9.142119427	6.210367428	10.6328473	9.891657925	4.333040544	4.005578517	3.682781612
Femcoat	0	0	0	0	0.068870829	0		Kif16b	1.8389226	2.499355965	1.928577179	2.400773008	1.843216915	2.586695163	2.43579792	2.033310238	2.209374913
Fen1	2.5842545	1.237430372	1.074456837	4.35321598	3.663648231	4.292423967		Kif17	0	0	0.005084122	0.005418601	0.005432799	0.014901781	0.009601165	0	0
Fer1	0.959693505	0.644007018	0.442510461	0.405035085	0.335840156	0.365092534		Kif18a	8.449168278	10.24765393	12.16250467	7.836003205	12.88276414	12.21756802	4.570685428	3.84070416	4.528997214
Fer1HCH	849.5349087	814.124839	815.5724317	837.7486923	1041.570927	930.7649856		Kif18b	24.53060297	25.73442261	28.73834553	16.56640995	25.18465499	23.0512543	11.83853993	12.28472713	12.31035653
Fer2	0.045438166	0	0	0	0.021045268	0		Kif19	0.43000223	0.312763854	0.210330775	0.172437097	0.086444449	0.371473887	0.366647463	0.482511231	0.453981506
Fer2LCH	1376.469915	1241.05113	1201.293598	1278.481104	1453.189896	1381.663034		Kif1a	0	0.006631846	0	0.014625429	0.007331874	0.05362883	0	0.003247991	0
Fer3	0.074081604	0.065796383	0.033416122	0.211044597	0.102935528	0.133496439		Kif1b	9.623655679	13.20112201	12.35704725	13.9582827	11.61525809	11.11931342	10.31658071	7.899969946	12.175411
Fer3HCH	0	0.109865065	0.074396479	0.078310379	0.03819534	0		Kif1c	50.92024037	51.31707258	48.31424246	62.29646834	54.07056087	58.97603717	57.15502432	57.17584148	54.59148347
Fgop2	5.851506221	4.512192553	4.07852903	5.74327093	6.078691384	6.893448451		Kif20a	93.8968635	91.29066142	89.99120731	44.84906492	104.1064551	100.0340021	45.60053867	46.57233543	44.65854484
Fhos	13.60108668	12.18223437	10.09934747	10.30258943	9.735617619	9.819056351		Kif20b	11.30609489	13.2834433	14.1901584	7.488756701	14.37069865	13.7845675	5.334565681	4.915917718	5.545058087
Fib	24.95144863	25.24923703	48.5592534	74.6963368	51.47140845	61.47480637		Kif21a	0.098681633	0.31991804	0.381555077	0.783917502	0.997201254	0.40422448	0.455770714	0.282898017	0.395867496
Fibp	9.747104711	8.265116583	8.630449286	9.617746967	10.99827889	10.91454436		Kif21b	0.586459794	0.879747937	0.629798422	0.326421153	0.396419306	0.560533161	0.309556749	0.212368186	0.517548543
Fic	11.70512517	12.31750821	13.26881369	13.92087426	19.35245165	16.8888308		Kif22	74.64523742	68.97431957	74.0897005	30.11325681	64.80378769	70.01223029	26.83972624	27.16713463	25.16528752
Fie	2.845011397	3.128453503	2.95072709	2.407579174	2.025856963	2.319250325		Kif23	60.18928169	62.00077549	68.60772653	24.7324953	52.47178028	52.49476223	26.87413675	27.0848749	25.77645693
Fife	0.006397957	0.002841207	0.005771876	0.039490921	0.008889886	0.005764619		Kif24	2.287870451	3.01116568	3.079182662	1.836050194	2.314363053	2.146967978	1.558329087	1.374139345	1.758713456
Fign	0.510862228	0.511898083	0.449053873	1.169256105	0.327617136	1.026804464		Kif26a	0.044788739	0.155284986	0.076677686	0.287973586	0.456502538	0.456625991	0.244785688	0.231612453	0.342690549
Fili	0.064893735	0.06287572	0.0478992	0.095236102	0.147549421	0.047838979		Kif26b	1.804799213	2.404591322	1.055366744	2.375046622	0.874055928	1.765943837	1.620034099	1.382598927	1.872406584
Fim	147.0853884	154.0497598	179.1294671	184.920699	190.9506415	155.865495		Kif27	0	0.022605397	0.023387567	0.06231553	0.037487281	0.02284999	0.027604065	0.038749	0.028286275
Fip1	7.683898372	7.859592873	6.908872998	10.67744847	9.193814216	9.992578374		Kif28p	0	0	0	0.010112978	0	0	0	0	0
Fis1	48.85170871	41.04687478	49.12861264	41.50998576	69.11529094	59.07864775		Kif2a	13.56136004	15.41313134	16.32034873	16.79628918	17.11406267	14.41631485	12.8603321	12.14738155	13.21166203
Fit1	39.71645519	37.77486438	44.42378537	50.67553202	61.49489519	46.51958268		Kif2b	0.027132157	0	0.013271391	0	0.056726249	0.01296634	0.062656253	0.0251295	0.115568545
Fit2	0.910115074	0.443594967	0.290372923	1.51770566	0.925312915	1.550041988		Kif2c	36.22356218	37.03345708	36.04501595	15.1052825	29.35832489	35.57132519	12.705182	13.74486823	13.48477759
Fitm	30.43471073	29.69110523	25.90206452	27.76935707	28.52061731	29.42419799		Kif3a	5.495915757	5.87360301	5.272615138	4.107480221	4.20031733	4.502527199	6.911116319	7.070749825	6.972629616
Fkbp14	79.08400539	82.95176591	70.21217281	62.0293681	71.44083983	68.93036721		Kif3b	10.64420332	10.90757292	10.99277333	15.98711784	11.81606337	14.12073598	13.5155219	11.61507464	12.88914339
Flo1	10.64354288	9.528322926	9.09824216	12.46923749	14.87528997	14.36202839		Kif3c	6.68574766	6.48002978	5.12728291	7.163679571	4.235803264	6.29756807	5.337674998	5.213250283	5.452915359
Flo2	3.799522753	4.065833622	6.086958525	7.163710381	6.783735786	6.068262538		Kif4a	20.95843989	21.57171921	23.6136004	11.16867648	22.40958487	19.36144924	10.87583799	10.91705541	10.42481604
Fmo-1	2.406582173	3.669573769	2.440066353	1.658359606	1.006134607	1.822951719		Kif4b	0	0	0	0	0.004337108	0	0.015329592	0.003842643	0
Fmo-2	48.26467725	61.02565033	72.83822371	56.77763797	40.24137458	43.41981718		Kif5a	0.017373346	0.024641317	0.03399191	0.054342305	0.063565468	0.058118523	0.008024049	0.032181995	0.016444712
Fmr1	12.71673222	12.24189555	11.79115489	17.79343754	15.30961804	15.7654613		Kif5b	37.9521398	51.68361188	58.12599297	46.40398907	58.81997635	44.49520378	25.07515981	19.36487752	27.12987907
Fnta	39.39475589	38.77256244	44.61062139	45.52204897	47.84319475	48.84695928		Kif5c	0	0	0.007958533	0.008482117	0	0.007775601	0.015029377	0.007534777	0
FoxK	10.77293405	8.618482802	7.256167049	11.59915384	11.16474866	13.01256803		Kif7	3.356795955	3.531357022	2.784827375	2.87610799	2.969231231	2.750913925	2.518985762	2.339061383	2.688543571
FoxL1	0.021899654	0.116702495	0.138296425	0.207960022	0.121717258	0.098658967		Kif9	0.040425094	0.105116992	0.029660223	0.115908976	0.095083092	0.086935392	0.121359695	0.12168412	0.334812674
FoxP	0.007052177	0.043844276	0.050896612	0.087058099	0.071858735	0.044478545		Kifap3	2.642929793	2.655501815	2.345610604	3.49188675	2.65164466	2.685646613	3.022658608	2.696878758	3.086174101
Fpps	41.99976891	36.7956726	32.24543981	34.26298226	55.74426069	53.45899078		Kifbp	14.45551626	12.95163766	12.56077175	15.44768806	13.21431297	13.66201631	15.45393332	17.71707501	16.56530169
Frl	5.098232295	2.81497523	2.859292599	4.836532818	7.374736425	6.426451454		Kifc1	43.10332032	41.56394053	40.67512255	22.08055935	35.24298873	34.11146686	17.58645282	20.58274074	17.83951387
Frq1	0.470002025	0.556583217	0.341156916	0.513006754	0.395340427	0.296920116		Kifc2	0.529207095	0.348761674	0.156882257	0.961419456	0.746004544	1.28752026	0.592531975	0.63867466	0.599586184
Frq2	1.126539954	1.201878643	0.997709921	1.206749384	1.132625702	0.779834789		Kifc3	28.51774078	26.93627792	25.05150512	27.72161356	21.47970111	24.60450019	27.23084591	26.42983355	27.64868506
Fs	0.313052507	0.216254103	0.353022887	0.495459935	0.475259006	0.626807207		Kin	7.34510772	6.381666073	6.087999526	6.63474316	5.827482932	6.819328679	8.290757065	8.150558629	7.948084268
Fs(2)Ket	12.32673587	10.25642139	9.660653555	17.70002755	15.8793884	17.16069959		Kirrel1	31.04479003	37.85119283	39.73040629	22.89412247	38.98008678	19.81381682	48.20362574	40.9009269	57.38118268
Fsn	8.584444657	7.092435286	6.163503119	9.015454288	7.582130681	10.0330798		Kirrel2	0	0	0.008505337	0	0	0	0	0	0
Fst	501.982487	521.8772296	631.0138033	576.5435955	895.8302597	583.6876038		Kirrel3	0.031235984	0.039380673	0.025464553	0.043423745	0.027210949	0.034830928	0.057706571	0.096434726	0.034494097
FucT6	4.61998857	3.640811642	3.99797893	4.786949538	4.3104022	5.011155422		Kiss1	0.299668604	0.177096697	0.109934656	0.195278579	0.039158045	0.787656761	0.069202428	0.277549696	0.212738117
FucTA	0.779255026	0.370769909	0.393345193	1.030691737	1.546808288	1.086608224		Kiss1r	0.013214873	0.037486374	0.038783442	0.027556644	0.027628844	0.03789198	0.024413669	0.012239467	0.050034063
FucTB	0.793611505	1.12505653	0.729719824	1.217380957	2.04991698	1.856383455		Kit	0	0.010875367	0.011251666	0.05995951	0.012023322	0.043972159	0	0	0.005443366
FucTC	5.369935194	4.686898944	6.240548408	7.656316877	4.386565871	5.828343787		Kitlg	7.220140418	8.442199543	7.596484739	2.349201301	6.772383881	4.210383416	11.42359088	9.169548089	11.87610538
Fur1	9.020474109	8.713666951	9.438458266	10.51808846	12.84652225	12.35482635		Kiz	2.991488788	2.682711304	2.554886609	1.386239295	1.737339197	1.361542343	2.675572646	3.023563157	2.629332437
Fur2	3.979580458	1.618566621	1.600897537	5.091692674	2.667313811	4.184682401		Kl	0	0	0	0	0	0.004408834	0	0	0.004366198
G6P	0.025934766	0.046068489	0.023396883	0	0	0		Klb	0	0	0.006276627	0.053516481	0.013414175	0	0.005926582	0	0.006073052
G9a	6.616946336	5.610817222	4.876712319	7.88889662	4.765585325	6.528815417		Klc1	37.597041	38.72670634	40.93604423	40.9411798	35.69918592	43.2059128	43.19039347	41.94010801	42.75111801
GAA1	16.36483726	16.52707043	15.48873625	19.07420124	20.96097241	20.29464522		Klc2	22.09794434	21.75256546	20.05506103	28.2413725	19.70654746	20.47084194	21.00258179	22.57655909	21.58993383
GABA-B-R1	0.04939649	0.0487467	0.064368382	0.010423803	0.015252411	0		Klc3	0.457249775	0.455727865	0.278062052	0.231930373	0.23253805	0.342541222	1.130126487	0.995796376	0.725247548
GABA-B-R2	0.341652171	0.724123178	1.239882238	0.847953341	0.949443442	0.874522185		Klc4	17.79575645	16.91536749	12.03297192	21.78233862	10.74051549	22.91701044	13.90489002	15.58739774	13.50120187
GABA-B-R3	0.052820657	0.050822678	0.043680832	0.020899465	0.008154854	0.007931985		Klf1	0.137519154	0.148608735	0.134531908	0.020483233	0.102684502	0.056331261	0.036294033	0.072782112	0.018595504
GABPI	9.770153529	9.760131796	9.815308407	11.74839722	13.68506268	12.91762371		Klf10	20.36491508	21.28271766	18.60841503	21.57535077	25.35153429	20.92494409	18.54625083	17.46564388	17.89810614
GAPcenA	9.245059936	8.68399119	8.804331936	10.17530755	11.5680386	11.66620113		Klf11	4.505009047	4.681262642	4.089993267	6.133683076	5.443697143	4.409137115	4.467071853	4.278834092	4.916306794
